date,,strat_1,strat_2
2025-01-18 01:00:00,DOGEUSDT,0.0,-0.0042128410429886
2025-01-18 01:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-18 01:00:00,ICXUSDT,0.0,-0.0067405059519752
2025-01-18 02:00:00,DOGEUSDT,0.0,0.0023875903603623
2025-01-18 02:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-18 02:00:00,ICXUSDT,0.0,-0.0033933253807217
2025-01-18 03:00:00,DOGEUSDT,0.0,-0.0095746195291553
2025-01-18 03:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-18 04:00:00,DOGEUSDT,0.0,-0.0056332373181653
2025-01-18 04:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-18 05:00:00,DOGEUSDT,0.0,-0.0092752776477115
2025-01-18 05:00:00,FTMUSDT,0.0,-0.0012133581857912
2025-01-18 06:00:00,DOGEUSDT,0.0,0.0081157538202736
